entity_id	label	entity_family	reason
9047	Q2344447	person	raw_qid_label
9048	Q2345028	person	raw_qid_label
9049	Q2347025	person	raw_qid_label
9050	Q2347934	person	raw_qid_label
9051	Q2348505	person	raw_qid_label
9052	Q2350376	person	raw_qid_label
9054	Q2352411	person	raw_qid_label
9056	Q2356019	person	raw_qid_label
9057	Q2357659	person	raw_qid_label
9058	Q2358400	work	raw_qid_label
9059	Q2362904	person	raw_qid_label
9060	Q2363172	person	raw_qid_label
9061	Q2364014	person	raw_qid_label
9062	Q2365265	person	raw_qid_label
9063	Q2367082	person	raw_qid_label
9064	Q2368070	person	raw_qid_label
9065	Q2368352	person	raw_qid_label
9066	Q2369235	person	raw_qid_label
9068	Q2369293	person	raw_qid_label
9069	Q2372366	person	raw_qid_label
9070	Q2372602	person	raw_qid_label
9071	Q2373467	person	raw_qid_label
9072	Q2373778	person	raw_qid_label
9073	Q2374962	person	raw_qid_label
9074	Q2375632	work	raw_qid_label
9075	Q2376200	person	raw_qid_label
9076	Q2380339	person	raw_qid_label
9078	Q2381773	organization	raw_qid_label
9079	Q2382175	person	raw_qid_label
9080	Q2386430	person	raw_qid_label
9081	Q2388537	group	raw_qid_label
9082	Q2388554	person	raw_qid_label
9084	Q2389243	person	raw_qid_label
9085	Q2391008	person	raw_qid_label
9087	Q2395308	person	raw_qid_label
9088	Q2396232	person	raw_qid_label
9089	Q2396324	person	raw_qid_label
9090	Q2399204	group	raw_qid_label
9091	Q2400356	person	raw_qid_label
9092	Q2400769	person	raw_qid_label
9093	Q2402443	person	raw_qid_label
9094	Q2402958	work	raw_qid_label
9095	Q2404207	person	raw_qid_label
9096	Q2404462	person	raw_qid_label
9097	Q2406250	person	raw_qid_label
9098	Q2408038	person	raw_qid_label
9099	Q2409242	person	raw_qid_label
9100	Q2409726	person	raw_qid_label
9101	Q2411465	person	raw_qid_label
9104	Q2416040	person	raw_qid_label
9105	Q2418463	person	raw_qid_label
9107	Q2421372	person	raw_qid_label
9108	Q2421692	person	raw_qid_label
9109	Q2421740	person	raw_qid_label
9111	Q2423600	person	raw_qid_label
9112	Q2426085	person	raw_qid_label
9113	Q2426724	person	raw_qid_label
9114	Q2428927	person	raw_qid_label
9115	Q2429028	person	raw_qid_label
9116	Q2432123	person	raw_qid_label
9117	Q2433707	person	raw_qid_label
9118	Q2433896	person	raw_qid_label
9120	Q2434326	person	raw_qid_label
9121	Q2435305	person	raw_qid_label
9122	Q2437001	person	raw_qid_label
9123	Q2437296	person	raw_qid_label
9124	Q2438254	person	raw_qid_label
9125	Q2438517	person	raw_qid_label
9126	Q2439029	person	raw_qid_label
9127	Q2439630	person	raw_qid_label
9129	Q2440012	person	raw_qid_label
9130	Q2440207	person	raw_qid_label
9131	Q2440486	person	raw_qid_label
9132	Q2442047	person	raw_qid_label
9133	Q2442555	person	raw_qid_label
9134	Q2442865	person	raw_qid_label
9135	Q2443799	person	raw_qid_label
9136	Q2444602	person	raw_qid_label
9137	Q2448268	person	raw_qid_label
9138	Q2448340	person	raw_qid_label
9140	Q2450848	organization	raw_qid_label
9141	Q2453153	person	raw_qid_label
9142	Q2460039	person	raw_qid_label
9143	Q2460466	person	raw_qid_label
9145	Q2461199	person	raw_qid_label
9146	Q2464819	person	raw_qid_label
9147	Q2465528	person	raw_qid_label
9148	Q2468792	person	raw_qid_label
9149	Q2469007	person	raw_qid_label
9150	Q2470168	person	raw_qid_label
9151	Q2470184	person	raw_qid_label
9152	Q2471880	person	raw_qid_label
9155	Q2475274	person	raw_qid_label
9156	Q2477233	person	raw_qid_label
9157	Q2478133	organization	raw_qid_label
9158	Q2481109	person	raw_qid_label
9160	Q2482101	person	raw_qid_label
9162	Q2484213	person	raw_qid_label
9166	Q2487180	person	raw_qid_label
9167	Q2489600	person	raw_qid_label
9168	Q2491982	person	raw_qid_label
9169	Q2492063	person	raw_qid_label
9170	Q2494570	work	raw_qid_label
9172	Q2501963	person	raw_qid_label
9173	Q2502092	person	raw_qid_label
9174	Q2506373	person	raw_qid_label
9175	Q2508704	person	raw_qid_label
9176	Q2509755	person	raw_qid_label
9177	Q2510640	person	raw_qid_label
9178	Q2515601	person	raw_qid_label
9180	Q2521860	person	raw_qid_label
9181	Q2524045	person	raw_qid_label
9182	Q2525440	person	raw_qid_label
9183	Q2526231	person	raw_qid_label
9184	Q2526263	person	raw_qid_label
9185	Q2526597	person	raw_qid_label
9186	Q2526764	person	raw_qid_label
9187	Q2528781	person	raw_qid_label
9188	Q2530520	person	raw_qid_label
9189	Q2533146	person	raw_qid_label
9190	Q2533384	person	raw_qid_label
9191	Q2535803	person	raw_qid_label
9192	Q2535851	person	raw_qid_label
9193	Q2536199	person	raw_qid_label
9194	Q2538395	work	raw_qid_label
9195	Q2540459	person	raw_qid_label
9196	Q2540874	person	raw_qid_label
9197	Q2543131	person	raw_qid_label
9199	Q2544573	person	raw_qid_label
9200	Q2545760	work	raw_qid_label
9201	Q2546777	person	raw_qid_label
9202	Q2547139	organization	raw_qid_label
9203	Q2548001	person	raw_qid_label
9204	Q2550245	person	raw_qid_label
9205	Q2555623	person	raw_qid_label
9206	Q2557362	person	raw_qid_label
9207	Q2557512	person	raw_qid_label
9209	Q2563751	person	raw_qid_label
9210	Q2566372	person	raw_qid_label
9211	Q2566507	work	raw_qid_label
9212	Q2568461	person	raw_qid_label
9213	Q2568814	person	raw_qid_label
9214	Q2570201	person	raw_qid_label
9215	Q2571579	person	raw_qid_label
9216	Q2572165	person	raw_qid_label
9217	Q2575124	person	raw_qid_label
9218	Q2575526	person	raw_qid_label
9219	Q2576205	person	raw_qid_label
9220	Q2577254	person	raw_qid_label
9221	Q2577525	person	raw_qid_label
9222	Q2578353	person	raw_qid_label
9223	Q2579443	person	raw_qid_label
9224	Q2579591	person	raw_qid_label
9225	Q2580166	person	raw_qid_label
9227	Q2581513	group	raw_qid_label
9228	Q2581539	person	raw_qid_label
9229	Q2582055	person	raw_qid_label
9230	Q2583577	person	raw_qid_label
9231	Q2585499	organization	raw_qid_label
9232	Q2586583	person	raw_qid_label
9233	Q2587344	person	raw_qid_label
9234	Q2590462	person	raw_qid_label
9235	Q2591457	person	raw_qid_label
9236	Q2594868	person	raw_qid_label
9237	Q2598277	work	raw_qid_label
9238	Q2598731	person	raw_qid_label
9239	Q2601188	person	raw_qid_label
9240	Q2602324	person	raw_qid_label
9241	Q2603039	person	raw_qid_label
9242	Q2606741	work	raw_qid_label
9243	Q2612213	person	raw_qid_label
9244	Q2612676	person	raw_qid_label
9245	Q2616291	person	raw_qid_label
9246	Q2617781	person	raw_qid_label
9247	Q2621011	person	raw_qid_label
9248	Q2622206	person	raw_qid_label
9249	Q2622253	person	raw_qid_label
9251	Q2622675	person	raw_qid_label
9252	Q2624537	person	raw_qid_label
9255	Q2628071	person	raw_qid_label
9257	Q2629319	person	raw_qid_label
9260	Q2633389	person	raw_qid_label
9261	Q2633520	organization	raw_qid_label
9262	Q2638184	person	raw_qid_label
9264	Q2639362	person	raw_qid_label
9265	Q2640582	person	raw_qid_label
9266	Q2641287	person	raw_qid_label
9267	Q2643210	person	raw_qid_label
9268	Q2648369	person	raw_qid_label
9269	Q2651823	person	raw_qid_label
9270	Q2651918	person	raw_qid_label
9271	Q2654896	group	raw_qid_label
9273	Q2661840	person	raw_qid_label
9274	Q2662052	person	raw_qid_label
9275	Q2662892	person	raw_qid_label
9276	Q2663746	organization	raw_qid_label
9277	Q2667430	person	raw_qid_label
9278	Q2669574	person	raw_qid_label
9279	Q2669884	person	raw_qid_label
9280	Q2675397	person	raw_qid_label
9281	Q2679452	person	raw_qid_label
9282	Q2679895	person	raw_qid_label
9283	Q2679899	person	raw_qid_label
9284	Q2681916	person	raw_qid_label
9287	Q2688890	person	raw_qid_label
9288	Q2695518	person	raw_qid_label
9289	Q2696527	person	raw_qid_label
9290	Q2697231	person	raw_qid_label
9291	Q2705964	person	raw_qid_label
9292	Q2713545	person	raw_qid_label
9293	Q2719909	person	raw_qid_label
9295	Q2728330	person	raw_qid_label
9296	Q2730930	person	raw_qid_label
9297	Q2735504	person	raw_qid_label
9298	Q2738514	person	raw_qid_label
9300	Q2742535	person	raw_qid_label
9301	Q2743601	person	raw_qid_label
9302	Q2744682	person	raw_qid_label
9303	Q2745262	person	raw_qid_label
9304	Q2746721	person	raw_qid_label
9305	Q2748009	person	raw_qid_label
9306	Q2749779	person	raw_qid_label
9308	Q2750909	person	raw_qid_label
9310	Q2756371	person	raw_qid_label
9311	Q2756484	organization	raw_qid_label
9312	Q2760196	person	raw_qid_label
9314	Q2766683	person	raw_qid_label
9315	lynching of Thomas Shipp and Abram Smith	unknown	unknown_family
9316	Q2778287	person	raw_qid_label
9317	Q2779102	person	raw_qid_label
9318	Q2782340	person	raw_qid_label
9320	Q2791590	person	raw_qid_label
9321	Q2793520	person	raw_qid_label
9322	Q2795975	person	raw_qid_label
9325	Q2800403	person	raw_qid_label
9327	Q2805798	person	raw_qid_label
9328	Q2815633	person	raw_qid_label
9329	Q2826948	person	raw_qid_label
9330	Q2828104	person	raw_qid_label
9332	Q2829764	person	raw_qid_label
9333	Q2829808	person	raw_qid_label
9335	Q2830228	person	raw_qid_label
9336	Q2830551	person	raw_qid_label
9338	Q2830764	person	raw_qid_label
9339	Q2831785	person	raw_qid_label
9340	Q2831789	person	raw_qid_label
9341	Q2831806	person	raw_qid_label
9342	Q2832322	person	raw_qid_label
9343	Q2833123	person	raw_qid_label
9344	Q2833303	person	raw_qid_label
9345	Q2834550	person	raw_qid_label
9346	Q2834731	person	raw_qid_label
9347	Q2834852	person	raw_qid_label
9348	Q2835318	work	raw_qid_label
9350	Q2835629	person	raw_qid_label
9351	Q2836100	person	raw_qid_label
9352	Q2837277	person	raw_qid_label
9353	Q2837723	person	raw_qid_label
9354	Q2837752	person	raw_qid_label
9355	Q2837770	person	raw_qid_label
9356	Q2839244	person	raw_qid_label
9357	Q2839496	organization	raw_qid_label
9358	Q2845576	person	raw_qid_label
9359	Q2846252	person	raw_qid_label
9360	Q2846752	person	raw_qid_label
9361	Q2846753	person	raw_qid_label
9362	Q2846774	person	raw_qid_label
9363	Q2847619	person	raw_qid_label
9364	Q2847725	person	raw_qid_label
9365	Q2848581	person	raw_qid_label
9366	Q2848982	person	raw_qid_label
9367	Q2849104	person	raw_qid_label
9368	Q2849827	person	raw_qid_label
9369	Q2849884	person	raw_qid_label
9370	Q2850181	person	raw_qid_label
9371	Q2850388	person	raw_qid_label
9372	Q2850589	person	raw_qid_label
9373	Q2850884	person	raw_qid_label
9374	Q2851070	person	raw_qid_label
9375	Q2852815	person	raw_qid_label
9377	Q2852874	person	raw_qid_label
9378	Q2852906	person	raw_qid_label
9380	Q2852941	person	raw_qid_label
9381	Q2852968	person	raw_qid_label
9382	Q2855688	person	raw_qid_label
9383	Q2861044	organization	raw_qid_label
9384	Q2864516	person	raw_qid_label
9385	Q2864533	person	raw_qid_label
9386	Q2864573	work	raw_qid_label
9387	Q2865150	person	raw_qid_label
9389	Q2865308	person	raw_qid_label
9390	Q2865347	person	raw_qid_label
9392	Q2865801	organization	raw_qid_label
9393	Q2865933	person	raw_qid_label
9394	Q2866423	organization	raw_qid_label
9395	Q2870628	person	raw_qid_label
9396	Q2870859	person	raw_qid_label
9397	Q2872139	person	raw_qid_label
9398	Q2877898	person	raw_qid_label
9399	Q2880467	person	raw_qid_label
9400	Q2883910	person	raw_qid_label
9401	Q2883985	person	raw_qid_label
9402	Q2883998	person	raw_qid_label
9403	Q2885759	person	raw_qid_label
9404	Q2885821	person	raw_qid_label
9405	Q2888677	person	raw_qid_label
9407	Q2891395	person	raw_qid_label
9408	Q2893073	person	raw_qid_label
9409	Q2895424	person	raw_qid_label
9410	Q2895601	person	raw_qid_label
9411	Q2895607	person	raw_qid_label
9412	Q2895940	person	raw_qid_label
9413	Q2896237	person	raw_qid_label
9414	Q2897381	person	raw_qid_label
9415	Q2898213	person	raw_qid_label
9416	Q2898313	person	raw_qid_label
9418	Q2898617	person	raw_qid_label
9419	Q2898736	person	raw_qid_label
9420	Q2903151	person	raw_qid_label
9421	Q2903321	person	raw_qid_label
9422	Q2903404	person	raw_qid_label
9423	Q2903466	person	raw_qid_label
9424	Q2903613	person	raw_qid_label
9425	Q2903680	person	raw_qid_label
9426	Q2903749	person	raw_qid_label
9427	Q2905984	person	raw_qid_label
9428	Q2907274	person	raw_qid_label
9430	Q2907729	person	raw_qid_label
9432	Q2910457	organization	raw_qid_label
9433	Q2912542	person	raw_qid_label
9434	Q2912708	person	raw_qid_label
9435	Q2913266	person	raw_qid_label
9436	Q2913488	person	raw_qid_label
9438	Q2915562	person	raw_qid_label
9439	Q2923015	person	raw_qid_label
9440	Q2923718	person	raw_qid_label
9441	Q2924401	person	raw_qid_label
9442	Q2924878	person	raw_qid_label
9443	Q2925027	person	raw_qid_label
9444	Q2925406	person	raw_qid_label
9446	Q2925490	person	raw_qid_label
9447	Q2925592	person	raw_qid_label
9448	Q2925731	organization	raw_qid_label
9449	Q2926174	organization	raw_qid_label
9450	Q2926396	person	raw_qid_label
9452	Q2927011	person	raw_qid_label
9453	Q2927449	person	raw_qid_label
9454	Q2927493	person	raw_qid_label
9456	Q2929444	person	raw_qid_label
9457	Q2929986	person	raw_qid_label
9458	Q2934954	person	raw_qid_label
9460	Q2939059	person	raw_qid_label
9461	Q2939081	person	raw_qid_label
9462	Q2939224	person	raw_qid_label
9463	Q2939437	person	raw_qid_label
9465	Q2940710	person	raw_qid_label
9466	Q2941843	person	raw_qid_label
9468	Q2941875	person	raw_qid_label
9469	Q2941936	person	raw_qid_label
9471	Q2942203	person	raw_qid_label
9472	Q2943697	person	raw_qid_label
9473	Q2943981	person	raw_qid_label
9474	Q2943990	work	raw_qid_label
9475	Q2944115	work	raw_qid_label
9476	Q2945747	person	raw_qid_label
9477	Q2947119	person	raw_qid_label
9478	Q2947344	person	raw_qid_label
9479	Q2958418	person	raw_qid_label
9481	Q2958511	person	raw_qid_label
9482	Q2958886	person	raw_qid_label
9483	Q2959191	person	raw_qid_label
9484	Q2959307	person	raw_qid_label
9485	Q2959471	person	raw_qid_label
9487	Q2959823	person	raw_qid_label
9488	Q2960052	person	raw_qid_label
9490	Q2960351	person	raw_qid_label
9491	Q2960422	person	raw_qid_label
9493	Q2963235	person	raw_qid_label
9494	Q2964992	person	raw_qid_label
9495	Q2965089	person	raw_qid_label
9498	Q2966149	person	raw_qid_label
9499	Q2966586	person	raw_qid_label
9501	Q2967583	person	raw_qid_label
9502	Q2967604	person	raw_qid_label
9503	Q2967608	person	raw_qid_label
9504	Q2973036	person	raw_qid_label
9505	Q2973041	organization	raw_qid_label
9506	Q2975587	person	raw_qid_label
9508	Q2976994	person	raw_qid_label
9509	Q2977693	person	raw_qid_label
9510	Q2977760	person	raw_qid_label
9511	Q2977812	person	raw_qid_label
9512	Q2978455	person	raw_qid_label
9513	Q2978475	person	raw_qid_label
9515	Q2979061	person	raw_qid_label
9516	Q2979726	person	raw_qid_label
9517	Q2980619	person	raw_qid_label
9518	Q2982591	person	raw_qid_label
9519	Q2988170	person	raw_qid_label
9520	Q2994025	person	raw_qid_label
9522	Q2994971	person	raw_qid_label
9523	Q2996526	work	raw_qid_label
9525	Q2998569	work	raw_qid_label
9526	Q3002031	person	raw_qid_label
9528	Q3002890	person	raw_qid_label
9530	Q3004626	person	raw_qid_label
9531	Q3008749	organization	raw_qid_label
9535	Q3013690	person	raw_qid_label
9536	Q3014426	person	raw_qid_label
9539	Q3016619	person	raw_qid_label
9540	Q3017168	person	raw_qid_label
9541	Q3017176	person	raw_qid_label
9542	Q3017220	person	raw_qid_label
9544	Q3017940	person	raw_qid_label
9546	Q3018318	person	raw_qid_label
9547	Q3018453	person	raw_qid_label
9548	Q3018788	person	raw_qid_label
9549	Q3020059	person	raw_qid_label
9550	Q3020645	person	raw_qid_label
9551	Q3020806	person	raw_qid_label
9552	Q3020863	person	raw_qid_label
9553	Q3021409	person	raw_qid_label
9554	Q3021715	person	raw_qid_label
9555	Q3021837	person	raw_qid_label
9556	Q3022802	person	raw_qid_label
9557	Q3023155	person	raw_qid_label
9558	Q3023171	person	raw_qid_label
9559	Q3023989	person	raw_qid_label
9560	Q3024455	person	raw_qid_label
9561	Q3025474	person	raw_qid_label
9563	Q3026195	person	raw_qid_label
9564	Q3027157	person	raw_qid_label
9565	Q3027452	person	raw_qid_label
9566	Q3028216	person	raw_qid_label
9567	Q3028270	person	raw_qid_label
9568	Q3028386	organization	raw_qid_label
9569	Q3029323	person	raw_qid_label
9571	Q3031131	person	raw_qid_label
9572	Q3034313	person	raw_qid_label
9573	Q3034730	person	raw_qid_label
9574	Q3035021	person	raw_qid_label
9575	Q3035323	person	raw_qid_label
9576	Q3035449	person	raw_qid_label
9577	Q3035723	person	raw_qid_label
9578	Q3035739	person	raw_qid_label
9579	Q3035755	person	raw_qid_label
9581	Q3035935	person	raw_qid_label
9582	Q3036004	person	raw_qid_label
9583	Q3036017	person	raw_qid_label
9584	Q3036029	person	raw_qid_label
9585	Q3036807	person	raw_qid_label
9586	Q3037066	person	raw_qid_label
9587	Q3037157	person	raw_qid_label
9588	Q3037186	person	raw_qid_label
9590	Q3037377	person	raw_qid_label
9591	Q3037574	person	raw_qid_label
9592	Q3037999	person	raw_qid_label
9593	Q3038007	person	raw_qid_label
9594	Q3038269	person	raw_qid_label
9595	Q3038280	person	raw_qid_label
9596	Q3038793	person	raw_qid_label
9597	Q3039327	person	raw_qid_label
9598	Q3045291	person	raw_qid_label
9599	Q3045703	person	raw_qid_label
9600	Q3045844	person	raw_qid_label
9601	Q3046138	person	raw_qid_label
9602	Q3046262	person	raw_qid_label
9604	Q3046343	work	raw_qid_label
9605	Q3046493	person	raw_qid_label
9606	Q3047302	person	raw_qid_label
9607	Q3047620	person	raw_qid_label
9608	Q3047636	person	raw_qid_label
9610	Q3048309	person	raw_qid_label
9611	Q3048766	person	raw_qid_label
9612	Q3048825	person	raw_qid_label
9613	Q3049429	person	raw_qid_label
9615	Q3050392	person	raw_qid_label
9616	Q3050402	person	raw_qid_label
9617	Q3050734	person	raw_qid_label
9618	Q3050881	person	raw_qid_label
9619	Q3051047	person	raw_qid_label
9620	Q3051243	person	raw_qid_label
9621	Q3051400	person	raw_qid_label
9622	Q3052276	person	raw_qid_label
9623	Q3054378	person	raw_qid_label
9624	Q3055559	person	raw_qid_label
9626	Q3056203	person	raw_qid_label
9627	Q3056247	person	raw_qid_label
9628	Q3057212	person	raw_qid_label
9630	Q3058886	person	raw_qid_label
9631	Q3059381	person	raw_qid_label
9632	Q3060585	work	raw_qid_label
9633	Q3061226	person	raw_qid_label
9634	Q3061390	person	raw_qid_label
9636	Q3062351	work	raw_qid_label
9637	Q3062892	person	raw_qid_label
9638	Q3063036	person	raw_qid_label
9639	Q3065898	person	raw_qid_label
9640	Q3066766	person	raw_qid_label
9642	Q3066913	person	raw_qid_label
9643	Q3067366	person	raw_qid_label
9645	Q3067825	person	raw_qid_label
9646	Q3067901	person	raw_qid_label
9648	Q3069518	person	raw_qid_label
9649	Q3072712	person	raw_qid_label
9651	Q3072931	person	raw_qid_label
9652	Q3073950	person	raw_qid_label
9654	Q3074308	person	raw_qid_label
9655	Q3074322	person	raw_qid_label
9656	Q3076237	person	raw_qid_label
9657	Q3076295	person	raw_qid_label
9658	Q3076434	person	raw_qid_label
9659	Q3077698	person	raw_qid_label
9660	Q3078856	person	raw_qid_label
9661	Q3080519	person	raw_qid_label
9662	Q3080525	person	raw_qid_label
9663	Q3080881	person	raw_qid_label
9664	Q3080882	person	raw_qid_label
9665	Q3081707	person	raw_qid_label
9666	Q3082480	person	raw_qid_label
9667	Q3082484	person	raw_qid_label
9668	Q3082711	person	raw_qid_label
9669	Q3082744	person	raw_qid_label
9670	Q3082871	person	raw_qid_label
9671	Q3084485	person	raw_qid_label
9672	Q3084824	person	raw_qid_label
9673	Q3085274	person	raw_qid_label
9674	Q3086413	person	raw_qid_label
9676	Q3087184	person	raw_qid_label
9677	Q3088044	person	raw_qid_label
9678	Q3089145	person	raw_qid_label
9679	Q3089283	person	raw_qid_label
9680	Q3089490	person	raw_qid_label
9681	Q3090354	person	raw_qid_label
9682	Q3090544	person	raw_qid_label
9683	Q3090654	person	raw_qid_label
9684	Q3091876	person	raw_qid_label
9685	Q3092504	work	raw_qid_label
9686	Q3092525	person	raw_qid_label
9687	Q3093664	person	raw_qid_label
9689	Q3094131	person	raw_qid_label
9690	Q3098359	person	raw_qid_label
9691	Q3098408	person	raw_qid_label
9694	Q3099737	person	raw_qid_label
9695	Q3099893	person	raw_qid_label
9696	Q3100050	person	raw_qid_label
9697	Q3100676	person	raw_qid_label
9698	Q3100754	work	raw_qid_label
9700	Q3101481	person	raw_qid_label
